Date,ProductId,Product,Product_Type,Product_Category,Sales,Profit,Margin,COGS,Total_Expenses,Marketing,Inventory,Budget_Profit,Budget_COGS,Budget_Margin,Budget_Sales,Area_Code,State,Market,Market_Size
02-01-2010,12,Earl Grey,Tea,Regular,206,71,120,86,49,26,490,70,70,110,180,513,Ohio,Central,Major Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,132,18,73,59,55,22,331,40,60,90,150,614,Ohio,Central,Major Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,340,98,170,170,72,47,1073,140,190,210,400,234,Ohio,Central,Major Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,56,17,34,22,17,6,452,30,10,30,40,330,Ohio,Central,Major Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,80,28,48,32,20,8,817,50,20,50,70,740,Ohio,Central,Major Market
02-01-2010,1,Amaretto,Coffee,Regular,118,12,65,53,53,20,306,30,50,70,120,262,Wisconsin,Central,Small Market
02-01-2010,2,Columbian,Coffee,Regular,220,15,128,92,113,83,541,40,90,140,230,920,Wisconsin,Central,Small Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,180,50,103,77,53,25,423,60,80,100,180,414,Wisconsin,Central,Small Market
02-01-2010,11,Darjeeling,Tea,Regular,137,41,81,56,40,17,382,50,40,80,120,920,Wisconsin,Central,Small Market
02-01-2010,12,Earl Grey,Tea,Regular,155,3,90,65,87,58,513,10,50,80,130,414,Wisconsin,Central,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,110,35,62,48,27,15,617,50,50,70,120,715,Wisconsin,Central,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,154,42,84,70,42,21,957,60,80,100,180,414,Wisconsin,Central,Small Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,174,66,109,65,43,20,372,80,50,100,150,715,Wisconsin,Central,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,115,43,68,47,25,13,772,50,40,60,100,262,Wisconsin,Central,Small Market
02-01-2010,11,Darjeeling,Tea,Regular,123,48,73,50,25,14,814,60,50,80,130,475,Connecticut,East,Small Market
02-01-2010,13,Green Tea,Tea,Regular,66,21,39,27,18,7,772,40,20,50,70,475,Connecticut,East,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,130,29,75,55,46,18,305,40,50,70,120,203,Connecticut,East,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,155,3,90,65,87,58,513,20,60,90,150,860,Connecticut,East,Small Market
02-01-2010,2,Columbian,Coffee,Regular,325,121,195,130,74,42,945,130,120,180,300,959,Connecticut,East,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,193,41,107,86,66,32,484,50,60,90,150,475,Connecticut,East,Small Market
02-01-2010,10,Mint,Herbal Tea,Decaf,165,46,90,75,44,23,956,50,50,70,120,860,Connecticut,East,Small Market
02-01-2010,11,Darjeeling,Tea,Regular,80,28,48,32,20,8,817,40,30,50,80,786,Florida,East,Major Market
02-01-2010,13,Green Tea,Tea,Regular,115,44,68,47,24,13,772,60,40,80,120,727,Florida,East,Major Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,180,51,103,77,52,25,423,60,70,100,170,407,Florida,East,Major Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,220,16,128,92,112,83,541,40,80,130,210,305,Florida,East,Major Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,206,71,120,86,49,26,490,70,80,110,190,305,Florida,East,Major Market
02-01-2010,2,Columbian,Coffee,Regular,200,63,120,80,57,26,640,80,70,120,190,754,Florida,East,Major Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,110,34,62,48,28,15,617,30,30,50,80,754,Florida,East,Major Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,118,12,65,53,53,20,306,20,40,50,90,727,Florida,East,Major Market
02-01-2010,10,Mint,Herbal Tea,Decaf,154,42,84,70,42,21,957,50,50,70,120,850,Florida,East,Major Market
02-01-2010,11,Darjeeling,Tea,Regular,80,28,48,32,20,8,817,40,30,50,80,978,Massachusetts,East,Major Market
02-01-2010,13,Green Tea,Tea,Regular,56,17,34,22,17,6,452,30,20,40,60,978,Massachusetts,East,Major Market
02-01-2010,7,Regular Espresso,Espresso,Regular,340,99,170,170,71,47,1073,110,160,170,330,508,Massachusetts,East,Major Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,128,-4,74,54,78,49,451,10,50,70,120,508,Massachusetts,East,Major Market
02-01-2010,2,Columbian,Coffee,Regular,470,340,395,75,55,24,235,330,70,370,440,774,Massachusetts,East,Major Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,132,18,73,59,55,22,331,30,40,60,100,781,Massachusetts,East,Major Market
02-01-2010,11,Darjeeling,Tea,Regular,45,11,27,18,16,5,818,20,10,30,40,603,New Hampshire,East,Small Market
02-01-2010,13,Green Tea,Tea,Regular,43,32,43,0,11,0,774,30,0,40,40,603,New Hampshire,East,Small Market
02-01-2010,7,Regular Espresso,Espresso,Regular,68,-6,38,30,44,11,165,0,20,40,60,603,New Hampshire,East,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,104,-7,61,43,68,39,256,10,40,60,100,603,New Hampshire,East,Small Market
02-01-2010,1,Amaretto,Coffee,Regular,101,25,60,41,35,13,236,40,30,60,90,603,New Hampshire,East,Small Market
02-01-2010,2,Columbian,Coffee,Regular,114,23,69,45,46,14,366,30,40,60,100,603,New Hampshire,East,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,74,-4,41,33,45,12,193,0,20,30,50,603,New Hampshire,East,Small Market
02-01-2010,11,Darjeeling,Tea,Regular,232,100,137,95,37,26,809,120,100,150,250,631,New York,East,Major Market
02-01-2010,12,Earl Grey,Tea,Regular,243,105,144,99,39,27,766,130,100,160,260,518,New York,East,Major Market
02-01-2010,13,Green Tea,Tea,Regular,189,79,112,77,33,21,449,90,80,120,200,845,New York,East,Major Market
02-01-2010,7,Regular Espresso,Espresso,Regular,580,264,352,228,88,63,1402,280,210,350,560,585,New York,East,Major Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,61,-203,-60,121,143,110,901,-190,110,-60,50,585,New York,East,Major Market
02-01-2010,2,Columbian,Coffee,Regular,645,245,387,258,142,90,2067,250,240,370,610,917,New York,East,Major Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,495,131,255,240,124,91,1454,110,180,200,380,518,New York,East,Major Market
02-01-2010,10,Mint,Herbal Tea,Decaf,180,-120,-33,213,87,66,1214,-80,160,-20,140,607,New York,East,Major Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,174,65,109,65,44,20,372,70,50,90,140,504,Louisiana,South,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,137,41,81,56,40,17,382,50,40,70,110,985,Louisiana,South,Small Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,112,35,63,49,28,16,617,40,40,60,100,337,Louisiana,South,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,193,42,107,86,65,32,484,40,80,100,180,225,Louisiana,South,Small Market
02-01-2010,4,Caffe Latte,Espresso,Regular,155,2,90,65,88,58,342,10,50,80,130,318,Louisiana,South,Small Market
02-01-2010,2,Columbian,Coffee,Regular,94,34,56,38,22,10,772,60,40,70,110,337,Louisiana,South,Small Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,115,44,68,47,24,13,772,70,50,90,140,504,Louisiana,South,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,104,-7,61,43,68,39,256,0,30,50,80,505,New Mexico,South,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,82,8,47,35,39,11,191,10,30,40,70,505,New Mexico,South,Small Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,45,10,27,18,17,5,818,20,10,30,40,505,New Mexico,South,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,63,5,35,28,30,8,961,20,20,40,60,505,New Mexico,South,Small Market
02-01-2010,4,Caffe Latte,Espresso,Regular,68,-7,38,30,45,11,104,0,20,30,50,505,New Mexico,South,Small Market
02-01-2010,2,Columbian,Coffee,Regular,114,24,69,45,45,14,366,50,50,90,140,505,New Mexico,South,Small Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,102,-31,18,84,49,26,625,-20,100,20,120,505,New Mexico,South,Small Market
02-01-2010,4,Caffe Latte,Espresso,Regular,206,70,120,86,50,26,300,70,70,100,170,405,Oklahoma,South,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,56,17,34,22,17,6,452,30,10,30,40,918,Oklahoma,South,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,200,63,120,80,57,26,640,70,60,110,170,405,Oklahoma,South,Small Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,118,11,65,53,54,20,306,20,50,60,110,918,Oklahoma,South,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,220,15,128,92,113,83,541,40,80,130,210,405,Oklahoma,South,Small Market
02-01-2010,2,Columbian,Coffee,Regular,100,29,56,44,27,14,618,50,50,70,120,918,Oklahoma,South,Small Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,80,29,48,32,19,8,817,50,40,60,100,405,Oklahoma,South,Small Market
02-01-2010,4,Caffe Latte,Espresso,Regular,189,58,114,75,56,24,378,60,60,100,160,512,Texas,South,Major Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,243,106,144,99,38,27,766,100,80,120,200,903,Texas,South,Major Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,189,80,112,77,32,21,449,90,60,100,160,956,Texas,South,Major Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,140,33,80,60,47,19,329,50,50,80,130,214,Texas,South,Major Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,128,38,76,52,38,16,357,50,40,80,120,432,Texas,South,Major Market
02-01-2010,2,Columbian,Coffee,Regular,465,164,252,213,88,66,942,240,260,320,580,972,Texas,South,Major Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,190,68,107,83,39,27,613,100,100,130,230,432,Texas,South,Major Market
02-01-2010,4,Caffe Latte,Espresso,Regular,103,38,61,42,23,11,771,30,40,50,90,435,Utah,West,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,112,35,63,49,28,16,617,40,40,60,100,801,Utah,West,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,123,48,73,50,25,14,814,50,40,70,110,435,Utah,West,Small Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,101,24,60,41,36,13,236,30,30,50,80,435,Utah,West,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,114,24,69,45,45,14,366,40,30,70,100,435,Utah,West,Small Market
02-01-2010,10,Mint,Herbal Tea,Decaf,102,-31,18,84,49,26,625,-30,70,10,80,435,Utah,West,Small Market
02-01-2010,11,Darjeeling,Tea,Regular,104,-7,61,43,68,39,256,10,20,50,70,435,Utah,West,Small Market
02-01-2010,12,Earl Grey,Tea,Regular,82,9,47,35,38,11,191,10,20,30,50,435,Utah,West,Small Market
02-01-2010,13,Green Tea,Tea,Regular,68,-6,38,30,44,11,165,10,10,30,40,435,Utah,West,Small Market
02-01-2010,1,Amaretto,Coffee,Regular,165,46,90,75,44,23,956,70,90,110,200,435,Utah,West,Small Market
02-01-2010,2,Columbian,Coffee,Regular,130,30,75,55,45,18,305,70,60,100,160,435,Utah,West,Small Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,193,41,107,86,66,32,484,80,100,140,240,435,Utah,West,Small Market
02-01-2010,4,Caffe Latte,Espresso,Regular,457,142,229,228,87,63,1436,150,210,220,430,831,California,West,Major Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,290,26,169,121,143,110,712,30,110,160,270,916,California,West,Major Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,545,202,311,234,109,77,1282,200,220,300,520,951,California,West,Major Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,232,100,137,95,37,26,809,100,80,120,200,949,California,West,Major Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,465,164,252,213,88,66,942,160,180,220,400,714,California,West,Major Market
02-01-2010,10,Mint,Herbal Tea,Decaf,190,68,107,83,39,27,613,60,70,90,160,530,California,West,Major Market
02-01-2010,11,Darjeeling,Tea,Regular,243,106,144,99,38,27,766,90,60,100,160,626,California,West,Major Market
02-01-2010,12,Earl Grey,Tea,Regular,189,80,112,77,32,21,449,60,50,70,120,858,California,West,Major Market
02-01-2010,13,Green Tea,Tea,Regular,189,58,114,75,56,24,549,50,40,80,120,858,California,West,Major Market
02-01-2010,1,Amaretto,Coffee,Regular,132,-27,28,104,55,33,685,-20,130,30,160,909,California,West,Major Market
02-01-2010,2,Columbian,Coffee,Regular,645,245,387,258,142,90,2067,360,320,480,800,415,California,West,Major Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,122,-117,-26,148,91,48,1071,-110,180,-30,150,818,California,West,Major Market
02-01-2010,4,Caffe Latte,Espresso,Regular,43,31,43,0,12,0,774,30,0,40,40,702,Nevada,West,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,45,10,27,18,17,5,818,20,10,30,40,775,Nevada,West,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,47,11,28,19,17,5,774,20,10,30,40,775,Nevada,West,Small Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,63,6,35,28,29,8,961,20,30,40,70,702,Nevada,West,Small Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,290,26,169,121,143,110,712,40,100,150,250,775,Nevada,West,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,354,115,206,148,91,48,844,120,120,190,310,775,Nevada,West,Small Market
02-01-2010,10,Mint,Herbal Tea,Decaf,254,94,150,104,56,33,596,110,80,140,220,702,Nevada,West,Small Market
02-01-2010,11,Darjeeling,Tea,Regular,545,202,311,234,109,77,1282,150,150,220,370,775,Nevada,West,Small Market
02-01-2010,12,Earl Grey,Tea,Regular,457,142,229,228,87,63,1436,100,150,160,310,702,Nevada,West,Small Market
02-01-2010,13,Green Tea,Tea,Regular,23,-342,-240,240,125,91,1937,-220,150,-150,0,702,Nevada,West,Small Market
02-01-2010,2,Columbian,Coffee,Regular,74,-5,41,33,46,12,193,10,40,50,90,775,Nevada,West,Small Market
02-01-2010,4,Caffe Latte,Espresso,Regular,132,18,73,59,55,22,331,20,50,70,120,503,Oregon,West,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,140,33,80,60,47,19,329,50,50,80,130,541,Oregon,West,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,340,99,170,170,71,47,1073,100,160,160,320,971,Oregon,West,Small Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,128,38,76,52,38,16,357,70,60,100,160,971,Oregon,West,Small Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,81,28,48,33,20,9,772,50,20,50,70,971,Oregon,West,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,100,30,56,44,26,14,618,30,30,50,80,541,Oregon,West,Small Market
02-01-2010,11,Darjeeling,Tea,Regular,56,17,34,22,17,6,452,20,10,20,30,541,Oregon,West,Small Market
02-01-2010,12,Earl Grey,Tea,Regular,200,62,120,80,58,26,640,50,50,80,130,971,Oregon,West,Small Market
02-01-2010,13,Green Tea,Tea,Regular,206,71,120,86,49,26,490,60,50,90,140,503,Oregon,West,Small Market
02-01-2010,1,Amaretto,Coffee,Regular,129,-4,75,54,79,49,427,40,60,100,160,971,Oregon,West,Small Market
02-01-2010,2,Columbian,Coffee,Regular,155,25,90,65,65,21,392,50,80,110,190,503,Oregon,West,Small Market
02-01-2010,4,Caffe Latte,Espresso,Regular,110,35,62,48,27,15,617,40,40,60,100,360,Washington,West,Small Market
02-01-2010,5,Caffe Mocha,Espresso,Regular,118,12,65,53,53,20,306,20,50,60,110,253,Washington,West,Small Market
02-01-2010,6,Decaf Espresso,Espresso,Decaf,154,41,84,70,43,21,957,60,60,80,140,509,Washington,West,Small Market
02-01-2010,3,Decaf Irish Cream,Coffee,Decaf,220,15,128,92,113,83,541,60,110,160,270,206,Washington,West,Small Market
02-01-2010,8,Chamomile,Herbal Tea,Decaf,325,121,195,130,74,42,945,120,110,170,280,206,Washington,West,Small Market
02-01-2010,9,Lemon,Herbal Tea,Decaf,94,34,56,38,22,10,772,50,30,50,80,509,Washington,West,Small Market
02-01-2010,11,Darjeeling,Tea,Regular,174,66,109,65,43,20,372,40,40,70,110,360,Washington,West,Small Market
02-01-2010,12,Earl Grey,Tea,Regular,137,41,81,56,40,17,382,40,30,60,90,206,Washington,West,Small Market
02-01-2010,13,Green Tea,Tea,Regular,155,3,90,65,87,58,513,10,40,60,100,253,Washington,West,Small Market
02-01-2010,2,Columbian,Coffee,Regular,142,44,84,58,40,18,331,70,70,100,170,509,Washington,West,Small Market
03-01-2010,1,Amaretto,Coffee,Regular,213,90,126,87,36,24,756,100,90,130,220,720,Colorado,Central,Major Market
03-01-2010,2,Columbian,Coffee,Regular,193,69,109,84,40,27,603,90,80,120,200,970,Colorado,Central,Major Market
03-01-2010,3,Decaf Irish Cream,Coffee,Decaf,234,101,139,95,38,26,799,110,100,140,240,720,Colorado,Central,Major Market
03-01-2010,13,Green Tea,Tea,Regular,98,29,55,43,26,14,613,30,30,50,80,720,Colorado,Central,Major Market
03-01-2010,5,Caffe Mocha,Espresso,Regular,198,84,117,81,33,22,441,110,90,140,230,719,Colorado,Central,Major Market
03-01-2010,6,Decaf Espresso,Espresso,Decaf,180,54,108,72,54,23,541,80,80,130,210,970,Colorado,Central,Major Market
03-01-2010,8,Chamomile,Herbal Tea,Decaf,325,94,163,162,69,45,1059,100,130,150,280,719,Colorado,Central,Major Market
03-01-2010,9,Lemon,Herbal Tea,Decaf,125,-4,73,52,77,47,421,20,40,70,110,970,Colorado,Central,Major Market
03-01-2010,10,Mint,Herbal Tea,Decaf,134,31,77,57,46,18,323,40,40,70,110,720,Colorado,Central,Major Market
03-01-2010,11,Darjeeling,Tea,Regular,129,16,71,58,55,22,325,20,40,70,110,970,Colorado,Central,Major Market
03-01-2010,12,Earl Grey,Tea,Regular,135,32,73,62,41,19,952,30,50,60,110,303,Colorado,Central,Major Market
03-01-2010,2,Columbian,Coffee,Regular,367,119,213,154,94,50,829,140,160,220,380,217,Illinois,Central,Major Market
03-01-2010,3,Decaf Irish Cream,Coffee,Decaf,267,102,158,109,56,34,585,120,110,170,280,630,Illinois,Central,Major Market
03-01-2010,5,Caffe Mocha,Espresso,Regular,567,211,324,243,113,80,1260,260,280,380,660,312,Illinois,Central,Major Market
03-01-2010,6,Decaf Espresso,Espresso,Decaf,478,148,239,239,91,66,1417,200,270,290,560,773,Illinois,Central,Major Market
03-01-2010,8,Chamomile,Herbal Tea,Decaf,213,91,126,87,35,24,756,90,70,110,180,224,Illinois,Central,Major Market
03-01-2010,9,Lemon,Herbal Tea,Decaf,193,70,109,84,39,27,603,60,70,90,160,630,Illinois,Central,Major Market
03-01-2010,10,Mint,Herbal Tea,Decaf,234,102,139,95,37,26,799,100,80,120,200,773,Illinois,Central,Major Market
03-01-2010,11,Darjeeling,Tea,Regular,198,84,117,81,33,22,441,80,60,110,170,815,Illinois,Central,Major Market
03-01-2010,12,Earl Grey,Tea,Regular,180,53,108,72,55,23,541,40,60,90,150,773,Illinois,Central,Major Market
03-01-2010,1,Amaretto,Coffee,Regular,45,10,27,18,17,5,816,20,10,30,40,712,Iowa,Central,Small Market
03-01-2010,2,Columbian,Coffee,Regular,63,6,35,28,29,8,958,20,20,40,60,641,Iowa,Central,Small Market
03-01-2010,3,Decaf Irish Cream,Coffee,Decaf,54,12,31,23,19,7,617,20,20,30,50,563,Iowa,Central,Small Market
03-01-2010,5,Caffe Mocha,Espresso,Regular,41,9,25,16,16,4,772,20,10,30,40,712,Iowa,Central,Small Market
03-01-2010,6,Decaf Espresso,Espresso,Decaf,43,32,43,0,11,0,731,40,0,50,50,563,Iowa,Central,Small Market
03-01-2010,8,Chamomile,Herbal Tea,Decaf,567,212,324,243,112,80,1260,210,200,290,490,641,Iowa,Central,Small Market
03-01-2010,9,Lemon,Herbal Tea,Decaf,267,102,158,109,56,34,585,110,90,140,230,319,Iowa,Central,Small Market
03-01-2010,11,Darjeeling,Tea,Regular,478,148,239,239,91,66,1417,140,200,220,420,515,Iowa,Central,Small Market
03-01-2010,12,Earl Grey,Tea,Regular,546,175,301,245,126,93,1369,160,210,270,480,515,Iowa,Central,Small Market
03-01-2010,2,Columbian,Coffee,Regular,189,39,104,85,65,32,476,40,90,100,190,573,Missouri,Central,Small Market
03-01-2010,3,Decaf Irish Cream,Coffee,Decaf,163,45,89,74,44,22,949,60,70,100,170,573,Missouri,Central,Small Market
03-01-2010,13,Green Tea,Tea,Regular,75,-4,42,33,46,12,190,0,20,40,60,573,Missouri,Central,Small Market
03-01-2010,5,Caffe Mocha,Espresso,Regular,121,47,72,49,25,13,809,70,50,90,140,573,Missouri,Central,Small Market
03-01-2010,6,Decaf Espresso,Espresso,Decaf,118,45,70,48,25,13,766,60,50,80,130,660,Missouri,Central,Small Market
03-01-2010,8,Chamomile,Herbal Tea,Decaf,107,-6,63,44,69,40,251,10,30,60,90,816,Missouri,Central,Small Market
03-01-2010,9,Lemon,Herbal Tea,Decaf,106,-32,18,88,50,27,715,-10,70,20,90,636,Missouri,Central,Small Market
03-01-2010,11,Darjeeling,Tea,Regular,85,11,49,36,38,11,187,10,30,40,70,417,Missouri,Central,Small Market
03-01-2010,12,Earl Grey,Tea,Regular,75,-3,42,33,45,12,162,0,20,40,60,417,Missouri,Central,Small Market
03-01-2010,1,Amaretto,Coffee,Regular,134,32,77,57,45,18,323,50,60,80,140,937,Ohio,Central,Major Market
03-01-2010,2,Columbian,Coffee,Regular,121,35,72,49,37,15,351,40,50,70,120,740,Ohio,Central,Major Market
03-01-2010,3,Decaf Irish Cream,Coffee,Decaf,125,-4,73,52,77,47,421,20,50,80,130,513,Ohio,Central,Major Market
03-01-2010,11,Darjeeling,Tea,Regular,210,68,126,84,58,27,632,60,70,110,180,513,Ohio,Central,Major Market
03-01-2010,12,Earl Grey,Tea,Regular,214,74,125,89,51,27,481,70,70,110,180,513,Ohio,Central,Major Market
03-01-2010,6,Decaf Espresso,Espresso,Decaf,129,15,71,58,56,22,325,40,60,90,150,234,Ohio,Central,Major Market
03-01-2010,5,Caffe Mocha,Espresso,Regular,325,94,163,162,69,45,1059,130,180,200,380,513,Ohio,Central,Major Market
03-01-2010,8,Chamomile,Herbal Tea,Decaf,53,15,32,21,17,5,449,30,10,30,40,234,Ohio,Central,Major Market
03-01-2010,9,Lemon,Herbal Tea,Decaf,79,28,47,32,19,8,813,40,20,40,60,740,Ohio,Central,Major Market
03-01-2010,1,Amaretto,Coffee,Regular,120,13,66,54,53,20,301,30,50,70,120,262,Wisconsin,Central,Small Market
03-01-2010,2,Columbian,Coffee,Regular,227,17,132,95,115,86,532,30,100,130,230,262,Wisconsin,Central,Small Market
03-01-2010,3,Decaf Irish Cream,Coffee,Decaf,188,55,108,80,53,26,415,70,80,110,190,414,Wisconsin,Central,Small Market
03-01-2010,11,Darjeeling,Tea,Regular,129,38,77,52,39,16,376,40,40,70,110,414,Wisconsin,Central,Small Market
03-01-2010,12,Earl Grey,Tea,Regular,150,1,87,63,86,57,506,10,50,80,130,920,Wisconsin,Central,Small Market
03-01-2010,6,Decaf Espresso,Espresso,Decaf,112,34,63,49,29,16,611,60,50,80,130,715,Wisconsin,Central,Small Market
03-01-2010,5,Caffe Mocha,Espresso,Regular,155,41,84,71,43,22,950,60,80,100,180,715,Wisconsin,Central,Small Market
03-01-2010,8,Chamomile,Herbal Tea,Decaf,167,63,105,62,42,19,346,70,50,90,140,262,Wisconsin,Central,Small Market
03-01-2010,9,Lemon,Herbal Tea,Decaf,121,47,72,49,25,13,767,50,40,60,100,715,Wisconsin,Central,Small Market
